# source: https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2025.csv
# fetched: 2026-09-02 (one-off plain fetch; recorded fixture — tests never touch the network)
# trimmed to: 2025 REG week 1, teams KC and ARI, every roster status (ACT/INA/RES/DEV/CUT/...). Header and rows verbatim.
season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2025,ARI,DB,FS,30,DEV,Darren Hall,Darren,Hall,2000-05-02,72,190,San Diego State,00-0036956,4261606,e2aa4576-83a6-4b81-ab95-49126a0cf1d4,33496,15474,60742,HallDa03,22829,7730,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/btpudohpy5mnzimqn2xm",,1,REG,P07,Darren,HAL251071,53537,32004841-4c25-1071-f00b-bb48b41590b9,2021,2021,ATL,108
2025,ARI,LB,OLB,5,ACT,Baron Browning,Baron,Browning,1999-02-19,75,240,Ohio State,00-0036995,4241987,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,33493,15422,58095,BrowBa01,22727,7681,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nd86rlr1op1wgkbpfcxv",EDGE,1,REG,A01,Baron,BRO806290,53534,32004252-4f80-6290-9866-45f3dae63918,2021,2021,DEN,105
2025,ARI,OL,T,79,CUT,Roy Mbaeteka,Roy,Mbaeteka,2000-02-13,80,309,,00-0037040,,,,,,,,,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfh7fdl1vthjzntlwfyf",,1,REG,P03,Roy,MBA415291,54446,32004d42-4141-5291-7c79-10b4c4b4163c,2021,2022,,
2025,KC,LB,OLB,57,DEV,Tyreke Smith,Tyreke,Smith,2000-02-14,75,267,Ohio State,00-0037080,4361340,a7bc7c40-dd11-4aaf-bfdb-664b245eb415,34114,15999,83513,SmitTy03,23379,8336,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ax8zb9twn9ku6g0ozmmv",,1,REG,P01,Tyreke,SMI766470,54623,3200534d-4976-6470-1b88-87c8583e4086,2022,2022,SEA,158
2025,ARI,DB,FS,32,ACT,Joey Blount,Joey,Blount,1998-11-16,73,205,Virginia,00-0037141,4240824,6604be40-cd99-11ec-b94f-57e6927758e6,34388,16453,62771,BlouJo00,23600,8683,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hij1v5bnlk5wecmnefkd",,1,REG,A01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022,,
2025,ARI,LB,ILB,53,CUT,Vi Jones,Levi,Jones,1998-05-05,74,220,N.C. State,00-0037153,4259636,94af02a0-cda8-11ec-b94f-57e6927758e6,,16648,58233,JoneVi00,,8691,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zy5kjwfs6pfda68stpua",,1,REG,W03,Vi,JON579938,54831,32004a4f-4e57-9938-a557-9a859930c1bb,2022,2022,,
2025,ARI,RB,RB,20,INA,Bam Knight,Zonovan,Knight,2001-04-11,71,210,N.C. State,00-0037157,4427728,53df5e30-d3bd-11ec-96a0-c3471a31202c,34357,16105,97432,KnigZo00,23847,8122,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjxnlzlnnwlfqayeybut",,1,REG,I01,Zonovan,KNI764772,54835,32004b4e-4976-4772-52fc-5e9b627ab7bb,2022,2022,,
2025,KC,DB,CB,22,ACT,Trent McDuffie,Trent,McDuffie,2000-09-13,71,195,Washington,00-0037191,4426405,358bda61-ccb6-443a-a51c-3b14b3cadf22,33976,16003,72191,McDuTr00,23365,8364,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mv3pihzkmykdkxx2o0dm",CB,1,REG,A01,Trent,MCD824296,54486,32004d43-4482-4296-793c-79be74c0e9fd,2022,2022,KC,21
2025,KC,DL,DE,56,ACT,George Karlaftis,George,Karlaftis,2001-04-03,76,275,Purdue,00-0037192,4426659,afb1f463-400e-4bdb-9028-717a563ba6f4,33985,15806,98319,KarlGe00,23259,8385,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hxs6hihwuusxydnr8skh",EDGE,1,REG,A01,George,KAR303382,54495,32004b41-5230-3382-e405-41205d323076,2022,2022,KC,30
2025,KC,DB,FS,6,ACT,Bryan Cook,Bryan,Cook,1999-09-07,73,210,Cincinnati; Howard,00-0037193,4247726,21a56bce-7c06-44d7-b641-99f499111739,34018,16184,55940,CookBr02,23424,8294,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ge8j9sel1xacfl2plnol",SAFETY,1,REG,A01,Bryan,COO016900,54527,3200434f-4f01-6900-8a81-c01952fe3f0f,2022,2022,KC,62
2025,KC,DB,CB,35,ACT,Jaylen Watson,Jaylen,Watson,1998-09-17,74,204,Washington State; Ventura,00-0037195,4697639,938beb66-29b3-4bf5-ac8e-1b36d21fdcde,34199,16074,131960,WatsJa02,23427,8373,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxmoq9pwno4z14gldecd",CB,1,REG,A01,Jaylen,WAT411506,54708,32005741-5441-1506-d620-e1195b6dd067,2022,2022,KC,243
2025,KC,RB,RB,10,ACT,Isiah Pacheco,Isiah,Pacheco,1999-03-02,70,215,Rutgers,00-0037197,4361529,3a25c037-fa30-4740-b742-ec8e4f1a2a25,34207,16104,83747,PachIs00,23371,8205,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqshteijt4xhgk2ei9sx",RB,1,REG,A01,Isiah,PAC576791,54716,32005041-4357-6791-9031-d5a8938af2e4,2022,2022,KC,251
2025,KC,DB,CB,13,RES,Nazeeh Johnson,Nazeeh,Johnson,1998-07-17,70,189,Marshall,00-0037198,4043625,f30d7fdd-9d14-4cee-aae7-6ad6ee02935b,34215,16297,42553,JohnNa01,23635,8506,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/illwkijgasazqecvkgd0",,1,REG,R48,Nazeeh,JOH551616,54724,32004a4f-4855-1616-2498-d10364740482,2022,2022,KC,259
2025,KC,OL,G,66,ACT,Mike Caliendo,Mike,Caliendo,1997-10-21,76,300,Western Michigan,00-0037207,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xfghkpipwwva7x4vs6xk",,1,REG,A01,Mike,CAL446522,54876,32004341-4c44-6522-1a56-ed303c87635a,2022,2022,,
2025,KC,LB,MLB,43,ACT,Jack Cochrane,Jack,Cochrane,1999-02-09,75,225,South Dakota,00-0037208,4249766,6971dfd0-ce0d-11ec-8f7c-f5226825ea6a,34432,16325,63345,CochJa00,23687,8710,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oh1dnddhxhzozoatq0z9",MLB,1,REG,A01,Jack,COC365102,54877,3200434f-4336-5102-400d-a6028e7ae2da,2022,2022,,
2025,KC,P,P,14,ACT,Matt Araiza,Matt,Araiza,2000-05-16,74,200,San Diego State,00-0037284,4361496,55c491d6-7721-45b4-968c-284448bf8c12,,16149,82642,AraiMa00,23281,8486,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q4wjyhw18fj0omjkzql4",,1,REG,A01,Matt,ARA317575,54645,32004152-4131-7575-504d-a8b693e6a7b6,2022,2022,BUF,180
2025,KC,RB,RB,38,RES,Keaontay Ingram,Keaontay,Ingram,1999-10-26,72,215,USC,00-0037299,4362087,9b212b70-ccc3-4c77-ba73-09afeb929225,34157,15847,77761,IngrKe01,22560,8221,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fa4if2wnlgsmjmkcnxke",,1,REG,R01,Keaontay,ING566419,54666,3200494e-4756-6419-28c3-9e84e33efb7c,2022,2022,ARI,201
2025,KC,QB,QB,19,DEV,Chris Oladokun,Chris,Oladokun,1997-09-03,73,195,South Dakota State,00-0037324,4044111,7078cdfc-032b-4f85-8b4b-720f926ba1cb,34197,16291,40364,OladCh00,23629,8413,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnyw1gqkqfll2lxppzlv",,1,REG,P01,Chris,OLA166115,54706,32004f4c-4116-6115-589e-83a6fa13f48d,2022,2022,PIT,241
2025,KC,DL,DE,53,CUT,Owen Carney,Owen,Carney,1999-02-08,75,252,Illinois,00-0037346,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rieubl6ahcko3rtuvtle",,1,REG,W03,Owen,CAR246750,54929,32004341-5224-6750-9b1f-15772033e9df,2022,2022,,
2025,ARI,LB,ILB,51,RES,J.J. Russell,Javarius,Russell,1998-10-12,73,225,Memphis,00-0037491,4243366,5396bba0-d3ed-11ec-8afa-57d9afd0ecba,34514,16573,57958,RussJJ00,23786,8869,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lq6h1zfzzkq3u2zbbosh",,1,REG,R01,J.J.,RUS568154,55079,32005255-5356-8154-c2da-042f9c7494cc,2022,2022,,
2025,ARI,OL,C,62,CUT,Dohnovan West,Dohnovan,West,,,300,,00-0037531,,,,,,,,,3,,,1,REG,W03,Dohnovan,WES214625,55119,32005745-5321-4625-8519-88c716b6bfab,2022,2022,,
2025,ARI,LB,OLB,49,CUT,Benton Whitley,Benton,Whitley,1999-02-12,76,250,Holy Cross,00-0037638,4247722,08aa57d0-d20a-11ec-ab20-b37737d70cc4,34332,16409,54444,WhitBe00,23955,8746,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzqvkmm6qv9ijywiqdwo",,1,REG,W03,Benton,WHI664905,55217,32005748-4966-4905-2560-36bcd3e2e369,2022,2022,,
2025,ARI,TE,TE,85,ACT,Trey McBride,Trey,McBride,1999-11-22,76,245,Colorado State,00-0037744,4361307,734d54cc-c869-4e2f-a60f-c59c493f5110,34010,15902,75916,McBrTr01,23251,8130,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd7av3vdfs6q7ncjogac",TE,1,REG,A01,Trey,MCB743360,54520,32004d43-4274-3360-cc50-43990383247d,2022,2022,ARI,55
2025,KC,LB,OLB,54,ACT,Leo Chenal,Leo,Chenal,2000-10-26,75,261,Wisconsin,00-0037819,4426901,c7929fb3-5437-42cc-a3c2-10b73ebb1fa0,34059,15913,101463,ChenLe00,23296,8362,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x09uj5ta65jfceysfi2v",EDGE,1,REG,A01,Leo,CHE215722,54568,32004348-4521-5722-54f9-454a4bab0b83,2022,2022,KC,103
2025,KC,DB,CB,2,ACT,Joshua Williams,Joshua,Williams,1999-10-17,75,197,Fayetteville State University,00-0038043,4917635,be77723f-3d5a-47aa-9949-433993879a6f,34091,16075,156083,WillJo03,23426,8470,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpyxftvkpvbwrc7srrgt",,1,REG,A01,Joshua,WIL390045,54600,32005749-4c39-0045-26bc-da18b5af59e0,2022,2022,KC,135
2025,KC,WR,WR,80,ACT,Tyquan Thornton,Tyquan,Thornton,2000-08-07,74,180,Baylor,00-0038104,4362921,74cda487-2026-42e0-ae32-77f3502cfb11,34005,15831,78092,ThorTy00,23469,8188,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjqzuempyiwxe0hl7e5a",WR,1,REG,A01,Tyquan,THO797153,54515,32005448-4f79-7153-e52f-fb28090a0034,2022,2022,NE,50
2025,ARI,TE,TE,81,ACT,Travis Vokolek,Travis,Vokolek,1998-06-04,78,260,Nebraska; Rutgers,00-0038456,4259324,1d1eb430-f01e-11ed-97df-a94b89ac5704,40643,16746,61004,VokoTr00,24444,11381,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mghciy5zhnaxa6v097yj",RB,1,REG,A01,Travis,VOK426541,56207,3200564f-4b42-6541-c240-cd2c6860827b,2023,2023,,
2025,KC,WR,WR,89,ACT,Jason Brownlee,Jason,Brownlee,1999-01-30,75,202,Southern Mississippi,00-0038492,4689988,f286b160-eba8-11ed-87ba-cb97497fad29,40545,17182,121451,BrowJa07,24345,11311,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnqpsix71nvcuclltghc",WR,1,REG,A01,Jason,BRO826391,56248,32004252-4f82-6391-316a-fcdeea27b8cb,2023,2023,,
2025,KC,WR,WR,81,ACT,Nikko Remigio,Nikko,Remigio,1999-11-04,69,185,Fresno State,00-0038519,4372716,52b850b0-ec3b-11ed-aeaf-cb0dc6206dc5,40571,16744,84150,RemiNi00,24343,11320,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsvjshclrrbqv9mrbyj9",SLOT_WR,1,REG,A01,Nikko,REM240921,56271,32005245-4d24-0921-f4ca-9b409d7391a3,2023,2023,,
2025,ARI,OL,T,70,ACT,Paris Johnson Jr.,Paris,Johnson,2001-07-03,78,315,Ohio State,00-0038540,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fto9oiuqts9esmpl7dxf",T,1,REG,A01,Paris,JOH789993,55870,32004a4f-4878-9993-54f7-5fb6cbb7b88b,2023,2023,ARI,6
2025,ARI,WR,WR,14,ACT,Michael Wilson,Michael,Wilson,2000-02-23,74,209,Stanford,00-0038559,4360761,b91be982-fccd-448e-869b-e9b5148a1730,40121,16957,84423,WilsMi02,24173,10232,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8",WR,1,REG,A01,Michael,WIL752419,55959,32005749-4c75-2419-b58e-7c21d98d871e,2023,2023,ARI,94
2025,ARI,K,K,38,ACT,Chad Ryland,Chad,Ryland,1999-10-15,72,183,Maryland; Eastern Michigan,00-0038567,4363538,c77efa70-0691-4a21-8064-a5880569b559,40159,17107,77083,RylaCh00,24436,10955,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqbrncv4ktphfcmkf23g",,1,REG,A01,Chad,RYL029663,55977,32005259-4c02-9663-76b8-52ab16a27c3a,2023,2023,NE,112
2025,ARI,OL,G,71,ACT,Jon Gaines II,Jon,Gaines,1999-05-24,76,300,UCLA,00-0038571,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fz0ka8wofw3dvqr6whnv",,1,REG,A01,Jon,GAI528003,55987,32004741-4952-8003-df7b-681a2f35ed49,2023,2023,ARI,122
2025,KC,DB,SS,26,DEV,Jammie Robinson,Jammie,Robinson,2001-01-24,71,203,Florida State,00-0038587,4430411,406b6c6f-0172-482e-9ade-f38f5abb95f0,40176,16815,98836,RobiJa03,24138,10986,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ngfibwfaxwwdtwqe40qy",,1,REG,P06,Jammie,ROB526445,56010,3200524f-4252-6445-4e6b-4353e5a8fc4d,2023,2023,CAR,145
2025,ARI,LB,ILB,44,ACT,Owen Pappoe,Owen,Pappoe,2000-09-29,72,226,Auburn,00-0038600,4567219,e6926317-2584-496a-9f32-e422040a8a20,40200,16673,99006,PappOw00,24267,10969,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/in0wnyee7iv62hkgvnhf",,1,REG,A01,Owen,PAP723174,56033,32005041-5072-3174-a0f2-6b355d672760,2023,2023,ARI,168
2025,KC,DB,CB,45,RES,Eric Scott Jr.,Eric,Scott,1999-08-07,74,202,Southern Mississippi,00-0038604,4248032,8385d8de-c682-4970-b657-13fd197d20db,,17408,145430,ScotEr00,24479,11020,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eo5ri5jizuskouhtased",,1,REG,R01,Eric,SCO802880,56043,32005343-4f80-2880-345b-6aa027f6a9ea,2023,2023,DAL,178
2025,ARI,DL,DT,55,ACT,Dante Stills,Dante,Stills,1999-12-14,76,285,West Virginia,00-0038623,4362225,f9a8db9d-9a13-485c-abf0-b5a48e1ff808,40244,17154,76937,StilDa01,24440,11015,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aqvvpt76ifof0r42hsgg",INTERIOR_LINE,1,REG,A01,Dante,STI401047,56078,32005354-4940-1047-64a1-126f952db8f0,2023,2023,ARI,213
2025,ARI,DB,CB,38,CUT,Steven Gilmore,Steven,Gilmore,1999-09-17,72,170,Marshall,00-0038655,4374338,5c006420-f3f5-11ed-bb16-a122a4fdc5fb,,17569,83286,GilmSt01,,11487,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hbqoalib7vqrtnulwxz9",,1,REG,W03,Steven,GIL801133,56345,32004749-4c80-1133-d1fe-0a0fcde754b0,2023,2023,,
2025,ARI,DB,CB,24,RES,Starling Thomas V,Starling,Thomas,2000-01-25,70,195,UAB,00-0038663,4363408,4d5e5960-ec6e-11ed-9096-c9ee1a56ed36,40593,17346,83098,ThomSt01,24456,11343,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wep63sxqoqc3yyyo8hds",,1,REG,R01,Starling,THO443334,56353,32005448-4f44-3334-5360-346720479b88,2023,2023,,
2025,ARI,RB,RB,31,ACT,Emari Demercado,Emari,Demercado,1999-01-20,69,210,TCU,00-0038705,4362478,44b4cbf0-e8fe-11ed-bc6e-a5c4d3ccbdd1,40430,17091,77763,DemeEm00,24609,11199,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jasnk9akri8eghfgolsn",,1,REG,A01,Emari,DEM317794,56395,32004445-4d31-7794-7d50-f20a6d3e35eb,2023,2023,,
2025,ARI,OL,T,66,DEV,Demontrey Jacobs,Demontrey,Jacobs,1998-11-22,78,315,South Florida Community College; Grambling State,00-0038792,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zixwythk4x9q7q2czmzo",,1,REG,P06,Demontrey,JAC716597,56511,32004a41-4371-6597-82f3-8b10e4b40c80,2023,2023,,
2025,ARI,DL,NT,79,ACT,PJ Mustipher,P.J.,Mustipher,1998-11-10,76,318,Penn State,00-0038795,4361421,1c14b470-f322-11ed-9e8e-45557c8b4e84,40693,17175,82505,MustPJ00,24426,11436,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z6ege6sbkke2esr7vx0u",INTERIOR_LINE,1,REG,A01,P.J.,MUS717549,56514,32004d55-5371-7549-899b-f99d88822961,2023,2023,,
2025,KC,DB,CB,47,CUT,Azizi Hearn,Azizi,Hearn,1999-06-05,73,206,UCLA; Arizona,00-0038916,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkmbeiy2yw3vuateypxv",,1,REG,W03,Azizi,HEA444213,56638,32004845-4144-4213-c8ea-637530dbc776,2023,2023,,
2025,KC,DL,DT,79,DEV,Zacch Pickens,Zacch,Pickens,2000-03-06,76,305,South Carolina,00-0038937,4426332,87895e2c-f210-497d-956a-cb5aac9fd8b5,40111,16703,98911,PickZa00,24082,10924,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gd66kzu0v4hgipt6lppc",,1,REG,P06,Zacch,PIC705993,55929,32005049-4370-5993-8fbe-6294065cc4d2,2023,2023,CHI,64
2025,KC,DL,DT,93,DEV,Brodric Martin,Brodric,Martin,1999-05-24,77,330,Western Kentucky,00-0038939,4365457,c0c6761c-081c-426a-b186-26ff20791e70,40122,17156,91288,MartBr00,24461,10928,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llqrq8mrp6xkpvsltui5",,1,REG,P01,Brodric,MAR522663,55961,32004d41-5252-2663-52b8-5b30397ff3b5,2023,2023,DET,96
2025,ARI,DB,CB,35,CUT,Ekow Boye-Doe,Ekow,Boye-Doe,1999-11-04,72,171,Kansas State,00-0038956,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jrm1husugxjadz2wassn",,1,REG,W03,Ekow,BOY457015,56668,3200424f-5945-7015-648b-b4674b5f0be1,2023,2023,,
2025,KC,OL,T,64,ACT,Wanya Morris,Wanya,Morris,2000-10-10,78,310,Oklahoma; Tennessee,00-0038981,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snaxi8ken7hkapokvwfr",,1,REG,A01,Wanya,MOR552993,55957,32004d4f-5255-2993-1877-6a7e9fa606f3,2023,2023,KC,92
2025,KC,DB,SS,27,ACT,Chamarri Conner,Chamarri,Conner,2000-07-11,72,206,Virginia Tech,00-0038982,4361964,cc4627f1-1af2-4a3d-aa78-c5f905a8a43d,,16671,76662,ConnCh01,24241,10949,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fzzbwoogfbowestdz7gz",SLOT_CB,1,REG,A01,Chamarri,CON433448,55984,3200434f-4e43-3448-2edc-e18787ceb0c4,2023,2023,KC,119
2025,KC,DL,DE,53,RES,BJ Thompson,B.J.,Thompson,1999-03-23,78,235,Stephen F. Austin State,00-0038983,4691084,b6d87372-98ca-4db0-81ec-86d44b21b32d,40190,17161,56330,ThomBJ00,,10971,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8ahoqoytfuw62piwnjc",,1,REG,R27,B.J.,THO489203,56031,32005448-4f48-9203-afa4-755d18a8bfbb,2023,2023,KC,166
2025,ARI,DB,CB,13,INA,Kei'Trel Clark,Kei'Trel,Clark,2001-03-19,70,177,Louisville,00-0038984,4426923,a7140ce9-4841-4f7f-9bda-5dcd75899eec,40229,16695,104163,ClarKe02,24189,11014,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mcmz4ef4fvvoqapbf8rf",,1,REG,I01,Kei'Trel,CLA395333,56045,3200434c-4139-5333-4a18-780ebdf70394,2023,2023,ARI,180
2025,KC,DL,DE,91,RES,Felix Anudike-Uzomah,Felix,Anudike-Uzomah,2002-01-24,76,255,Kansas State,00-0039006,4612387,0f9883f3-bff3-4247-8e90-7df2066070c6,40034,16885,122582,AnudFe00,24109,10872,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mvdexbrnafjhz7ld7oct",,1,REG,R01,Felix,ANU415291,55895,3200414e-5541-5291-dc35-8fecbffa9ee6,2023,2023,KC,31
2025,ARI,DB,CB,21,ACT,Garrett Williams,Garrett,Williams,2001-06-01,70,189,Syracuse,00-0039007,4568506,e2fdfaf7-d2c4-4482-9ac2-f8fe43c49130,40127,16723,99723,WillGa00,24110,10932,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlczxxctbgim3ynwtsw4",SLOT_CB,1,REG,A01,Garrett,WIL292135,55937,32005749-4c29-2135-4337-7403b68fd2b1,2023,2023,ARI,72
2025,ARI,TE,TE,84,ACT,Elijah Higgins,Elijah,Higgins,2000-10-27,75,234,Stanford,00-0039041,4426844,a01b7698-d67f-4b60-b2fb-4c667336b718,40226,16959,98027,HiggEl00,24449,10231,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yjvdxmqromyt64w89bhq",TE,1,REG,A01,Elijah,HIG138430,56062,32004849-4713-8430-181a-e629ca4da181,2023,2023,MIA,197
2025,KC,WR,WR,4,RES,Rashee Rice,Rashee,Rice,2000-04-22,73,203,SMU,00-0039067,4428331,cbd73c09-da07-48b0-a0d6-f248dfa631b6,40084,16963,97605,RiceRa01,24120,10229,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iy0uidp9wokc6a7u8lwq",,1,REG,R40,Rashee,RIC152916,55920,32005249-4315-2916-ce74-9a69e469f940,2023,2023,KC,55
2025,ARI,LB,OLB,9,RES,BJ Ojulari,Jamiu,Ojulari,2002-04-05,74,250,LSU,00-0039155,4429111,f4d8da18-8be8-470c-947c-d9fd3d85612c,40088,17177,124105,OjulBJ00,24092,10908,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yiulza2bhdta4aegzpnm",,1,REG,R04,B.J.,OJU426541,55906,32004f4a-5542-6541-4cd9-8e817d1b5514,2023,2023,ARI,41
2025,KC,OL,T,72,DEV,Chukwuebuka Godrick,Chukwuebuka,Godrick,2000-10-11,77,293,,00-0039174,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h9r0cgidfchteckppndm",,1,REG,P03,Chukwuebuka,GOD485991,56279,3200474f-4448-5991-1ccb-0770f4599692,2023,2023,,
2025,KC,OL,T,75,RES,Ethan Driskell,Ethan,Driskell,2000-06-29,80,329,Marshall,00-0039317,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smb4lodlw2tht4q9ztvx",,1,REG,R27,Ethan,DRI399165,57471,32004452-4939-9165-b091-4a84aea9700f,2024,2024,,
2025,KC,DB,CB,30,ACT,Christian Roland-Wallace,Christian,Roland-Wallace,2001-11-23,71,200,USC; Arizona,00-0039324,4428383,cfd2da80-07d7-11ef-9eb8-d3c1d804b4f8,,17991,97374,RolaCh00,25148,12183,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/foy9ykwmm3vcqgfviowz",,1,REG,A01,Christian,ROL266426,57478,3200524f-4c26-6426-8bed-993f6c505862,2024,2024,,
2025,KC,RB,RB,42,DEV,Carson Steele,Carson,Steele,2002-10-01,72,225,UCLA; Ball State,00-0039325,4714365,56312980-07cc-11ef-ae1a-ef16ff05bbda,41464,17909,145632,SteeCa00,24939,11582,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fafuydt7skhufescqhxv",,1,REG,P06,Carson,STE027134,57479,32005354-4502-7134-7df7-46dbe8c0fb92,2024,2024,,
2025,ARI,LB,OLB,54,INA,Xavier Thomas,Xavier,Thomas,1999-12-20,74,245,Clemson,00-0039367,4360304,086c1e2b-7551-4b55-9de5-1e98083c54ac,,17959,76807,ThomXa01,25272,11767,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2vfncfgbd15gufixlqf",,1,REG,I01,Xavier,THO410701,57259,32005448-4f41-0701-7963-119e70113d58,2024,2024,ARI,138
2025,ARI,OL,T,75,RES,Christian Jones,Christian,Jones,2000-05-12,77,333,Texas,00-0039382,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ng0yp2qqasthmwcyomzn",,1,REG,R48,Christian,JON162388,57283,32004a4f-4e16-2388-f691-24ec23907fd5,2024,2024,ARI,162
2025,ARI,WR,WR,83,DEV,Tejhaun Palmer,Tejhaun,Palmer,2000-05-19,74,210,UAB,00-0039397,4875912,99345c7e-a544-477c-8b57-a4a2b8bcce27,41079,18073,145443,PalmTe00,25338,11802,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ngj0tmtegnrjbz5qcbql",,1,REG,P01,Tejhaun,PAL661865,57311,32005041-4c66-1865-8429-a408d8e352f7,2024,2024,ARI,191
2025,ARI,WR,WR,89,ACT,Xavier Weaver,Xavier,Weaver,2000-10-12,73,180,Colorado; University of South Florida,00-0039521,4428811,ffd59710-0582-11ef-823c-c3942ac17525,41202,18041,101130,WeavXa00,25032,11921,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bevrgazhjzigxagrb0qo",,1,REG,A01,Xavier,WEA802270,57639,32005745-4180-2270-4001-4e374e6b003d,2024,2024,,
2025,ARI,QB,QB,19,DEV,Kedon Slovis,Kedon,Slovis,2001-04-11,74,215,BYU; Pittsburgh; USC,00-0039577,4428512,4842ee80-07d1-11ef-977b-d7c6de486031,41476,17979,100580,SlovKe00,23182,11648,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ehvj4slm2gmdvzsch0ph",,1,REG,P01,Kedon,SLO748677,57697,3200534c-4f74-8677-805f-b3005fb4ef05,2024,2024,,
2025,ARI,OL,C,61,CUT,Sincere Haynesworth,Sincere,Haynesworth,2001-04-13,73,310,Tulane,00-0039612,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/inwsjivq2x6ksw2tuq0v",,1,REG,W03,Sincere,HAY747742,57740,32004841-5974-7742-9ab1-c1c57ad03341,2024,2024,,
